index,private write key cipher size,public write key size,data cipher size,signature size,plaintext size,package size
f9f8315a-f7ff-4c9a-84d8-19a0cb85d340,4189,170,40238,64,36166,59739
107a4b4e-d10d-49aa-b833-93f55adf6d9f,4189,171,40830,64,36754,60527
84a884d6-822a-44fd-a676-63a9f4c30814,4189,169,40734,64,36658,60399
b7db9081-f82a-4735-b3c0-e887abd66a8d,4189,170,39726,64,35649,59055
9620a679-fc84-437c-8deb-b9600c07161c,4189,170,40638,64,36573,60270
7ed86b96-cfce-4fde-a6dc-3f74558b9838,4189,170,39918,64,35840,59311
1077634b-b180-49bc-baac-5ab26430a92b,4189,171,40126,64,36052,59590
5e814386-ce1b-4f19-b0f7-06e761faaba4,4189,169,40270,64,36205,59783
9098ac8d-d905-4b44-a4f9-9c0b3b4c69b1,4189,170,39310,64,35244,58503
1adef349-b2ec-4e0b-be5c-f836cb027037,4189,171,39262,64,35186,58439
f7d83934-710a-4203-80bc-72b8ab2aa003,4189,168,39662,64,35591,58967
1b489992-25fc-4d22-9952-f493bed95241,4189,170,41358,64,37292,61231
7cb6796b-1950-4efe-8ace-2720f75a0f2a,4189,169,39582,64,35515,58863
7bd0b992-029c-4c2f-ae4c-0757758c728f,4189,170,40926,64,36849,60655
c6140492-b341-40c5-855c-3e5df9af856d,4189,169,41662,64,37584,61639
0453a3e0-f77a-49ef-a4ec-aca4053c6b48,4189,170,39966,64,35902,59375
861e3d80-312d-49c7-a7d7-e8731d5d4685,4189,170,40830,64,36759,60527
c663e73a-a759-49f6-baef-4364703dad06,4189,170,40110,64,36038,59567
db1d6bb4-45ee-4e61-8709-cd597c7a7029,4189,171,41710,64,37642,61703
d68952bb-aab1-4ff5-a85c-78bb6c30841d,4189,170,39998,64,35927,59419
542c33e5-9d6a-4e95-b2b1-141f80ba47a6,4189,170,40190,64,36124,59675
f6bb6847-b5c3-4cdb-97ee-8e041e2e1b3e,4189,168,40126,64,36057,59587
9e2db9d6-b63f-4e63-87fb-cac7f4325bf1,4189,170,40430,64,36353,59995
2101f968-1156-41f0-a019-d02563705bda,4189,171,41278,64,37215,61127
2fd6522e-34d3-40db-9d15-96622fa889d9,4189,170,41150,64,37079,60955
21bbdcb3-a0e3-455a-a1d0-d52c3251529c,4189,171,40814,64,36742,60507
3379f8e6-be23-4be8-b692-6681100d2bbf,4189,170,40542,64,36476,60143
1364399c-e48e-4930-b031-a15a79dae28f,4189,169,39950,64,35884,59354
7dddd632-729f-4acf-8b53-2456ad86e340,4189,170,41310,64,37245,61167
282adff5-ab11-4e3d-9381-c45ba03923b0,4189,169,40926,64,36858,60655
161e19f9-7777-433b-a96d-f7d1bc92ccdf,4189,170,41070,64,36999,60847
f5fec8bc-4996-42bf-bc01-2da4e1b6fb95,4189,170,41214,64,37136,61039
ec2670a1-3ca1-48f3-abad-de3a0d073fc3,4189,170,40622,64,36558,60251
cb2e0917-426a-4056-9fb5-d9821e47f60b,4189,168,39726,64,35657,59051
def5c013-d0e5-43b3-8df0-4fc568d0d6e2,4189,169,40638,64,36561,60271
c7cd7b50-744a-461c-9161-5e01c070c0ef,4189,170,42158,64,38081,62299
ffdee06a-1189-4c33-848a-df416045dc3b,4189,171,39822,64,35750,59183
db147884-b3b0-43c9-8e1b-bfa5f6e3220b,4189,170,40782,64,36714,60463
143daa46-3d75-40ba-8bfe-56224a659f8d,4189,170,42686,64,38623,63003
0bc095a8-1d7d-41b1-8d1d-bd3b5f134c7f,4189,170,40750,64,36683,60421
7782cb6c-bafe-4ca6-b120-2cf79c4f31e4,4189,171,40142,64,36068,59611
5e4decfe-ea10-418b-be56-ca2237361249,4189,170,40382,64,36317,59931
3ac379bf-8352-421b-8024-e813332620e2,4189,171,41806,64,37741,61831
162ceba1-18b8-4a93-b167-601efa476725,4189,170,40190,64,36112,59675
0c9b0763-4e97-4612-a3a7-b80ba0956408,4189,171,40702,64,36634,60359
92c72f2b-a329-4c84-a11d-4a065e6adec7,4189,171,41214,64,37143,61039
2d59bc0b-2c43-4877-a2c5-8ca1fe82acdf,4189,171,41294,64,37224,61147
840260e9-38f7-414e-98c7-b0cd761d4d9f,4189,170,41518,64,37448,61447
878e2c02-2258-4d2f-bf45-a798c9587144,4189,170,40430,64,36366,59995
59a1e9ff-4704-4214-9608-33839933160e,4189,170,41038,64,36962,60807
be9467f7-a4f0-495e-838a-ee9aafb6eb9d,4189,170,42126,64,38062,62255
fd09ea59-09a3-4710-957d-c96dd4304881,4189,170,39822,64,35757,59183
ec991600-99fd-47a8-a75d-1a248f64ff8f,4189,170,40014,64,35937,59439
de00c08b-592d-4a61-8bcc-118c3072719a,4189,171,40702,64,36625,60359
637cce7e-7156-4ba5-b011-30c792856ce7,4189,170,40814,64,36745,60507
d023c20b-bcc3-4828-8be7-95b9a9afe4c0,4189,169,41086,64,37014,60870
90b4ac23-9be0-4bfe-b4fd-030895c4a962,4189,171,41038,64,36971,60807
638f9716-74dd-471a-821b-24f0f47eaf12,4189,170,41054,64,36980,60827
28c53054-6ec3-45c5-8481-4aaadbcb2ab7,4189,170,41678,64,37605,61659
5ab3e565-e3d3-4f23-bb7a-01095e74018d,4189,170,40158,64,36086,59631
cea51d8a-328b-4642-8562-8835a785c7d7,4189,170,40462,64,36396,60039
