index,private write key cipher size,public write key size,data cipher size,signature size,plaintext size,package size
89fea355-cdaf-48e8-9f6f-c82c1ac05226,4189,171,4301,64,234,11823
8cc7f223-a1a9-48a7-bbd6-e9ea430b33ab,4189,169,4430,64,364,11995
1b8f8dc2-c8f3-499f-aec7-e69cbe967729,4189,171,4494,64,417,12079
571c455c-dfe3-4289-8b3a-f84303973939,4189,169,4398,64,333,11950
2b1c9bee-e284-412f-952d-21d4cd4cadfe,4189,170,4462,64,391,12039
165bcb91-acd6-4ae6-a7f7-ca03cccc1795,4189,171,4494,64,431,12079
e2af0274-c5ab-46b4-a87c-299824d59faa,4189,170,4382,64,313,11931
2026be66-6f92-4798-a2ea-bff15f6ee4d2,4189,170,4526,64,451,12123
cff2d334-2fba-45b9-b836-7765823a2078,4189,170,4414,64,336,11975
b6791211-6e36-4663-8de4-40ab405bf22d,4189,171,4494,64,418,12079
e87fd3bf-7989-4054-a048-18f9101faba0,4189,169,4494,64,425,12079
1c610cd3-e263-4a21-b92b-65beee6dbfb7,4189,170,4382,64,317,11931
a7d67737-9a46-42a0-9a50-751e6222feb3,4189,170,4398,64,321,11951
d0fbbdf4-98a8-45a8-b831-ce4e09863499,4189,171,4382,64,316,11931
dd0a1f7d-5d32-48ba-b3b4-b839a975fbf1,4189,170,4526,64,462,12123
2204edac-19a8-45f9-84a9-57cd6b8b745d,4189,170,4462,64,384,12037
ad1cf431-2465-444e-b924-0ceaa13f8313,4189,170,4382,64,310,11931
f124948b-2e22-4ab2-81b7-d69044fd8f84,4189,170,4414,64,351,11975
c6e9e05a-db43-414a-93e5-6c2897b3542e,4189,171,4558,64,490,12167
3be2f226-b439-4c97-9770-a3e2a1d9fc6a,4189,171,4478,64,408,12059
c2a83137-69c5-45ba-a056-110141ac81cf,4189,170,4478,64,415,12059
4d6e17db-2193-49bd-bd8e-02f646aeab04,4189,171,4414,64,348,11975
ae40c7a2-64b4-4b35-bfed-f68dc6dd0952,4189,171,4478,64,404,12059
a1b1281d-69a0-44ce-a836-a513de6601e3,4189,171,4510,64,445,12102
a78f6b0a-e52f-48b2-9b3f-df3ba0aab58e,4189,169,4478,64,414,12059
5246ec02-dd50-472c-8474-c58e77634d80,4189,170,4301,64,236,11823
d7e98bad-990f-41e6-b074-4a663af3db4d,4189,170,4478,64,406,12059
dd732c0e-511c-448f-af9c-6ef1f9f9a2c3,4189,170,4382,64,313,11931
128d424f-fbb7-41d8-8b62-1cd31ecd1207,4189,170,4462,64,386,12039
df3eff02-2c6a-4021-a158-272e0734e39e,4189,170,4462,64,388,12039
e6cd5699-c70b-4cb6-a73c-f5a3470fa95b,4189,170,4462,64,390,12039
c531f304-01e5-4943-8237-79fa233b5f18,4189,169,4510,64,444,12103
c2371435-7498-4e5f-926b-20aa97be0ac3,4189,169,4414,64,339,11975
87430e4b-24e6-4dee-b12d-b2e55f6c828b,4189,170,4510,64,442,12103
929e2fd9-e494-4c34-bb01-9fa5b63e913a,4189,170,4574,64,506,12187
47937a0f-27a2-43e8-858c-866aec7c703e,4189,169,4542,64,474,12143
d3c0642b-9579-4be0-b006-044522b2e062,4189,170,4446,64,377,12015
bf3d4fbe-0dfa-4431-a224-44d329c1091b,4189,170,4462,64,396,12039
875c0ed2-9dab-41a3-8993-ecfd892a6fc9,4189,171,4494,64,431,12079
e72e41ba-ee00-4687-8dca-82b81a88edab,4189,170,4334,64,263,11867
207e5738-fbc9-4647-847c-1d78d110de1c,4189,170,4382,64,304,11930
c5fce9cf-5d58-4b9a-95e8-6a6ac3dbfc3d,4189,170,4334,64,260,11867
