index,private write key cipher size,public write key size,data cipher size,signature size,plaintext size,package size
e4a204d2-668f-46c4-b8c9-930b273cd801,4189,169,36265120,64,36261050,48359583
1bdccb30-eefe-464d-a7a9-d9432931089c,4189,172,36272512,64,36268442,48369443
ddff6d3a-1712-4a8e-a766-86f575809179,4189,170,36263440,64,36259362,48357343
458465da-a93d-441f-ab9d-80977451fa23,4189,169,36248464,64,36244399,48337375
158d5013-44be-458f-b2e5-7ba0119f9116,4189,170,36287744,64,36283668,48389747
03c27fb6-260c-4f3e-8d4c-a524d14750ae,4189,170,36273264,64,36269198,48370438
5c69fb97-3950-444b-83d8-8d816797fac2,4189,170,36287808,64,36283738,48389830
8d3efd06-459a-4fb4-af14-29437bf926e0,4189,170,36295648,64,36291571,48400287
3a71444c-6696-4e6a-ba19-81051d85b75b,4189,170,36273840,64,36269767,48371207
6357624e-185e-40d1-9932-e8982a12b09a,4189,170,36266928,64,36262851,48361991
62e67fa2-ae04-4a96-a10c-2bbd0d16b3a6,4189,170,36291568,64,36287488,48394847
06d90608-6a6c-41d6-bdb8-fdca3802bc28,4189,170,36290896,64,36286820,48393951
dc6f42da-0020-4ef5-8c26-0d2ab692a792,4189,170,36258480,64,36254400,48350727
d780f0b8-0266-409a-8df6-a6da48162a52,4189,170,36279520,64,36275443,48378783
6dbbabe3-3df7-4daf-a4d1-642a6e28c4b8,4189,171,36263264,64,36259185,48357107
391433a7-b3e4-491e-841c-d0ed09305c47,4189,170,36275072,64,36271006,48372851
692769aa-f8c1-4ec7-8bac-f48850c35df1,4189,171,36287952,64,36283872,48390023
94676d75-040f-46e1-a8bf-45e0637b67ed,4189,171,36263136,64,36259060,48356935
f8b2fdfd-2dc6-463b-9cbb-d848de25f757,4189,171,36251040,64,36246969,48340807
ae97e1e1-e81e-49d5-b269-358e87c8c953,4189,170,36296544,64,36292467,48401479
2448ab0f-14ca-494f-bfbb-f942be7be946,4189,170,36255216,64,36251151,48346375
1a66efb3-8900-4ee3-93af-c7f6e1686d61,4189,169,36230608,64,36226537,48313567
cae5c75f-08b0-474d-8dd5-7821a24f1119,4189,171,36271456,64,36267386,48368030
2be93d7c-39df-451a-81f1-dd7e078cdc7b,4189,170,36295248,64,36291172,48399751
80c3876c-8387-4230-beaa-a905aee61e13,4189,171,36267664,64,36263588,48362974
09247cb3-4a01-4f7f-bdfa-07712e98aff8,4189,170,36245008,64,36240938,48332767
c45893e5-3524-4114-8479-13452b634a5c,4189,170,36296192,64,36292123,48401011
688b53b9-e5c7-4704-8e85-cdb08d0da2c5,4189,170,36234080,64,36230004,48318195
fe69c9b8-9757-44c7-802b-3072f9cebeca,4189,170,36291792,64,36287716,48395143
50915779-072d-4065-946d-822bf1bf5099,4189,170,36252112,64,36248044,48342239
e93a852b-f02f-46df-a7d6-2b2012b2196c,4189,170,36296160,64,36292092,48400967
5bfc75c7-aa3b-4160-971b-0f7798c7bbcb,4189,170,36256416,64,36252343,48347975
283f9053-13a1-4296-969f-873e91c5ccd5,4189,171,36276496,64,36272422,48374751
14e7e41f-223e-4e0a-9c19-33415b83a564,4189,171,36278416,64,36274336,48377311
a8d8afdc-c38a-4489-950a-c1be12256e32,4189,171,36308400,64,36304329,48417287
c35ea34d-c6c6-4f13-b242-9258da35ea43,4189,170,36293552,64,36289483,48397491
7b32d9a6-d9c4-4d2d-91e6-2cebfd3d5f17,4189,170,36250672,64,36246600,48340319
5c5a4cb0-bf83-47b0-9edc-47cb2ecf933c,4189,170,36286672,64,36282599,48388319
21c25410-71b9-4d74-81c7-f9ae51be664b,4189,171,36286592,64,36282518,48388211
e4be810a-0e46-4588-b6c4-2d23b7adcf25,4189,169,36287024,64,36282958,48388787
ea00f5ac-e8b7-4d07-8b86-292649029a35,4189,171,36268976,64,36264897,48364723
dfc4365c-43ac-4fc0-a8b9-4d2db89a6e39,4189,170,36300752,64,36296675,48407091
