charm bsw07, 11.646502100120415
charm fame, 8.21571699998458
charm rw15, 4.100368600120419
charm waters11, 7.718857400323032
charm yahk14, 9.098919899770408
circl tkn20, 10.21118
gofe fame, 2.70598
openABE waters11, 0.840693
rabe bsw07, 9.2296
rabe fame, 16.935
rabe ghw11, 12.548
