index,private write key cipher size,public write key size,data cipher size,signature size,plaintext size,package size
3779b0d9-926a-4dbd-b72b-38a08bb165f2,3494,82,39063,64,35683,57127
a2953640-bfc5-494c-b275-11aed2ae900e,3494,82,38615,64,35246,56531
dc0333a2-4839-4559-8da0-e6ebc637624a,3494,82,39207,64,35824,57319
e4f6c154-8161-446e-a247-a67874d438c7,3494,82,38055,64,34677,55783
2d26a0c3-ab0d-4f6e-bb6a-ae2a90c6d8c8,3494,82,38535,64,35160,56423
4f74280d-23ed-4a23-b3df-4749d4737331,3494,82,39815,64,36436,58131
9330995e-eea3-48de-b010-9b7c5c88a591,3494,82,38151,64,34783,55911
8843c1d6-44ea-408f-bba2-6638c9105430,3494,82,37719,64,34340,55335
e2a7483e-7e4a-4945-a527-b363d85f1705,3494,82,38791,64,35423,56767
bf3d8a08-e32f-4a4b-bf17-87be82c17284,3494,82,38935,64,35566,56959
0cd8b821-5df5-4e41-b208-776f1eeb59fc,3494,82,38503,64,35123,56383
259291a7-2fe0-46dd-8fe4-64ca81b348f7,3494,82,39287,64,35917,57427
b5f479a5-e95d-48b6-99f9-f86a0c29cf4b,3494,82,37367,64,33992,54866
9d8520ab-60cc-4c86-a3b9-3b86ec0877dd,3494,82,38599,64,35218,56511
5e3c6514-bf6d-4dc7-8887-d94cf5b62c30,3494,82,39415,64,36045,57599
d0881b7c-4c52-4dc1-b3ec-75085778e0db,3494,82,38791,64,35408,56767
7aa85db9-99d5-46a4-97aa-42df0fd2d529,3494,82,39815,64,36440,58130
1aaffbf3-a387-4305-ab64-b0f71131a136,3494,82,39319,64,35951,57471
350dcfda-911a-4f94-834a-b4d9691ee1bf,3494,82,38935,64,35558,56959
96777718-e6df-4a4d-b85d-864ed5692945,3494,82,39255,64,35876,57383
75492a7c-0f83-45fd-819e-45ac5c544c25,3494,82,40359,64,36980,58855
64982fcb-50c4-432f-8568-7e4bc696c4f5,3494,82,38407,64,35028,56255
c7d954c0-0884-406c-85e7-177ebc0cd7df,3494,82,38551,64,35172,56447
669cb51e-8e09-4d76-8745-c3b0c088c42b,3494,82,38295,64,34925,56103
9548b5aa-b478-4f47-bad6-d26164499d97,3494,82,38439,64,35059,56295
db1f29b2-ebf7-410a-b88f-613eb0e880df,3494,82,38071,64,34701,55807
3e6a5c87-1d2d-477f-adec-db2820066651,3494,82,39351,64,35978,57511
a8c19a44-1808-45a4-9832-34c68b276d67,3494,82,38679,64,35301,56615
d42d0b69-3c7a-43bc-8169-a9df2c5ccf17,3494,82,38855,64,35485,56851
4f47825c-5842-4b33-8575-6504df871f94,3494,82,39159,64,35790,57255
3713af68-9a49-45d7-8ea7-9ec804149bf5,3494,82,37703,64,34330,55315
e627cff7-2bb0-4fb0-99ec-8900092e4e43,3494,82,39271,64,35896,57407
44bc0c2a-1f50-4dfa-87b8-dace052cb72c,3494,82,38695,64,35313,56639
99f5c10b-1b4d-440e-be51-e2852da6b950,3494,82,37543,64,34174,55103
