index,private write key cipher size,public write key size,data cipher size,signature size,plaintext size,package size
94c3c43c-7188-4499-8734-068def847bb2,3494,82,3767,64,394,10067
a87ee190-623e-4915-bb9b-87ec954156da,3494,82,3719,64,343,10003
1ab7f634-723b-45aa-999c-2ceda4500f79,3494,82,3831,64,453,10151
418ce9c1-8785-4dcf-bfed-cd26ab014d95,3494,82,3879,64,505,10215
8689f832-5c64-4077-bd3e-8e3c9f2cd3e3,3494,82,3719,64,342,10002
dc092634-135b-436c-8526-48e76663123f,3494,82,3655,64,276,9919
c64f09e2-d1dd-4bc6-9b93-f0c3623b696d,3494,82,3703,64,329,9983
d110662b-01b7-43ce-a6f4-b046135eaacc,3494,82,3879,64,499,10215
3758abca-fe9c-4a33-ba77-7504a86f6673,3494,82,3863,64,482,10195
435d761e-edea-482a-ae84-eed1430b0186,3494,82,3703,63,324,9979
8dd14377-eb18-4c89-b3ae-ea4785398649,3494,82,3687,64,315,9959
a72e824c-e775-4668-b26c-8f937992c9fd,3494,82,3751,64,380,10047
9389d697-a051-4066-a5a0-1e417e285868,3494,82,3719,64,341,10003
ef5a89f7-7b74-4cfc-af08-25496dd6bdf5,3494,82,3719,64,344,10003
d00ab95a-6702-447c-a293-86f4bbf75063,3494,82,3751,64,375,10047
d1a5425f-16df-4c83-b02a-aba2bccabf72,3494,82,3799,64,416,10111
30930e74-9bbf-4b9a-9d2d-45f98bb6d30a,3494,82,3671,64,301,9938
a99afa8b-4e00-4ae1-87b6-f6496e48ab2e,3494,82,3751,64,378,10047
fad44187-e5bc-4369-9170-e81597d31345,3494,82,3863,64,485,10195
4952a46c-fc46-4a23-8bd8-5f7d69eaa05d,3494,82,3831,64,448,10151
34105ecb-ea9b-4b54-a4f0-540a74db79ee,3494,82,3751,64,375,10047
3c0a21c6-b9bf-4a8a-b6b1-58de2f028554,3494,82,3687,64,304,9959
76e2ed96-519c-4e99-99f6-d235e24faf76,3494,82,3767,64,399,10067
d009a37d-4cf6-44f4-a026-7e3fd87e46eb,3494,82,3655,64,282,9919
fb34d63a-6c4a-42ef-a566-aa798a331436,3494,82,3799,64,431,10111
cf66641e-f855-40ce-834a-6770daceb96b,3494,82,3687,64,314,9959
521b9135-c196-4786-b39c-84142cd9efcb,3494,82,3655,64,278,9919
58129f05-cf11-4ffb-b775-206c2156fcfd,3494,82,3847,64,476,10175
d6b18bcb-5a5c-420d-b645-c3c38e60de2b,3494,82,3751,64,378,10047
6388c6c2-7336-4f41-aa00-ff26c52075f4,3494,82,3751,64,376,10047
176077c7-f094-4209-97ce-3df4ed16ff3d,3494,82,3831,64,454,10151
eaa74851-6be4-4d20-8123-80246991c05b,3494,82,3735,64,366,10022
f8460c92-e88f-4669-a24b-7575bd5ac27e,3494,82,3767,64,386,10067
5c8026d1-f5a9-4579-9407-7ad403cb3f79,3494,82,3783,64,407,10087
eddfda0e-57b4-48b0-bfd6-2bd5fb507142,3494,82,3735,64,355,10023
54ac0184-e1d8-4b2c-b12a-19a653258626,3494,82,3799,64,427,10111
2f0613d5-c0fe-4724-ab82-d2c34e6cac49,3494,82,3895,64,522,10239
7ae69f36-2bdd-4590-aeb7-cb19728148fe,3494,82,3767,64,386,10067
607545df-c2d1-430b-b611-a3f4a117d953,3494,82,3783,64,401,10087
b23d3861-a53e-413a-afe2-2e300d36fa32,3494,82,3606,64,225,9851
d5fbfa4d-0900-457e-b493-974195a635ce,3494,82,3783,64,411,10087
