index,private write key cipher size,public write key size,data cipher size,signature size,plaintext size,package size
c3618c34-ebb2-4419-a4f0-58f2efc4d27f,3494,82,34882185,64,34878815,46514623
c90f9981-419f-4da6-b300-f5320ff88f37,3494,82,34928297,64,34924913,46576107
fd4ed4fa-89cb-4e2e-a286-70344d06791f,3494,82,34916233,64,34912852,46560023
b7f52240-bdc5-4154-9399-6c7757b6f0b5,3494,82,34933049,64,34929665,46582443
a17294e2-6a41-4e64-b0c9-191cb8cf9ff5,3494,82,34948537,64,34945165,46603095
17727022-f7e7-4154-93ae-ff41424a1bac,3494,82,34948729,64,34945346,46603351
252fd2fd-11a8-472a-b166-f28519c3fbd2,3494,82,34913065,64,34909685,46555799
8139a119-763c-488a-8264-0ea333678faa,3494,82,34916713,64,34913339,46560662
00dad6e0-ffe1-4f38-9e1d-86761554c733,3494,82,34948841,64,34945465,46603499
ac6aa58f-328d-4634-8780-59ce636445db,3494,82,34949961,64,34946576,46604991
57c4349f-b10a-4513-8b2e-26fd29d768aa,3494,82,34909193,64,34905821,46550635
522ac462-1c76-4ae5-a72f-feb51bca4ff0,3494,82,34881273,64,34877902,46513407
f797d2f7-c4f8-4b35-89d4-1e3f01a2872e,3494,82,34947369,64,34943993,46601535
5111d226-83e4-44da-97b5-3c7ef5a77f32,3494,82,34934905,64,34931521,46584919
4a6b700f-b45c-4f64-b615-cd9b1608ecb9,3494,82,34931913,64,34928538,46580927
8901e37d-99a2-4647-9ecb-d5c288418bf3,3494,82,34936281,64,34932900,46586751
37b3b219-9022-49d7-9f10-a07a7ce23665,3494,82,34890585,64,34887200,46525823
48baf56a-ffd9-4e0a-8f28-14790c31d95b,3494,82,34938841,63,34935465,46590163
1c6603b8-e731-4993-a1f8-ff11aea71651,3494,82,34932793,64,34929423,46582103
7b9c188d-a105-41bf-b7c4-35440f130db2,3494,82,34971817,64,34968447,46634134
55bfb7c0-2a8e-4eff-8465-d081ae2c8a90,3494,82,34931657,64,34928284,46580587
87232fc7-ace9-4892-a6b8-833c3831d2a8,3494,82,34923657,64,34920277,46569918
2ca25d81-90e0-4315-bb4c-c80cd2dbdcf8,3494,82,34954137,64,34950755,46610559
5cfe23e2-e14b-4ae5-b8a4-30375b14acda,3494,82,34943481,64,34940101,46596351
014175c5-b786-4579-9e0b-ea27e3055d91,3494,82,34931065,64,34927680,46579798
