index,private write key cipher size,public write key size,data cipher size,signature size,plaintext size,package size
f28a1512-21bb-401d-96f4-7b96a5d51681,7512,178,63271,64,41942,94891
4b881294-9700-4bf2-859f-a2c51ec52c89,7499,178,64203,64,42628,96115
291de4a6-ed39-4f7d-bf09-679593189a42,7504,179,61961,64,40974,93135
c093a84a-e1f0-4a59-8e87-57b4540f8983,7510,179,64276,64,42695,96231
09ef6259-702a-4111-bbe5-577aa07342ff,7509,178,64465,64,42838,96479
e3ee062e-b140-4e14-8582-dd833b90821d,7500,179,62942,64,41704,94435
afc0b7bf-dea7-469b-993e-074099829a92,7505,179,64909,64,43163,97067
6d2ae8d9-31a5-471d-b4ff-2c094d730792,7491,177,63873,64,42408,95659
54db0780-33f7-4ab5-9f5f-29a0612ba8c3,7500,178,64154,64,42615,96051
ec257c19-7601-4cbf-94c0-d7de1f75bb82,7504,178,63030,64,41771,94559
0ce4505c-4f39-4b29-b944-d3a1761843d0,7510,178,63436,64,42071,95111
1f924b87-0a72-4e72-914e-0ab7703a1175,7486,179,65181,64,43390,97403
1a851385-cb23-45ec-b5d8-5b7fb41abe33,7494,177,65024,64,43268,97199
b0233b6b-a974-4acb-a3ba-977fe8a1c2b9,7500,179,62102,64,41077,93315
df8c6985-9319-43b6-95cb-5f612272c982,7504,179,62250,64,41186,93519
07a59199-470f-47dd-a6ea-d6e7cfebc6eb,7506,177,65479,64,43599,97823
4b40eafa-c2e9-45ca-aa04-d3dfe4acd9b8,7489,178,64640,64,42971,96687
e82e958d-066a-429e-b875-d4b9d75a6cf7,7491,178,64245,64,42675,96159
836acba7-be89-4062-87ae-7dccfa7ee5a5,7489,178,63735,64,42280,95479
b796b9a8-24d0-4fa7-836d-8e039a1f50da,7487,178,63331,64,41984,94939
b25af59f-a62f-44e7-8ed7-b201bfa93fce,7515,178,65024,64,43257,97231
6dbba573-eeda-4693-86c4-b6afbd11ec59,7493,178,65250,64,43432,97503
aa2555e1-5b31-4c22-be3b-9456e5ee93bc,7518,178,63035,64,41769,94583
2a0d4e02-c20b-498a-a46d-58effd8d2e29,7515,178,63489,64,42105,95183
df116234-d797-4879-8f3e-1025106051f3,7494,179,63802,64,42343,95575
49582484-8abb-455a-a760-9fe33bc1306c,7498,179,63454,64,42089,95119
54229dbe-d36f-4782-b12f-2e49f2f65064,7508,177,63489,64,42111,95171
37637103-e234-42cd-9657-44209717657e,7509,177,64134,64,42603,96029
ce2f82e4-5e69-4660-836a-60d8954ce4e4,7493,177,64210,64,42650,96115
f117fa81-7589-48ca-b0d9-a0c3c4e54720,7512,178,64921,64,43171,97091
bae8085d-222a-48fe-ae28-bfb7904cfb53,7506,178,63639,64,42237,95371
666a5540-67ad-47ee-8514-70b9fe48e94c,7499,178,63971,64,42478,95807
acb355e6-f920-4243-b1b1-896e5cbe3deb,7505,178,64688,64,43022,96771
1c2379d2-f19e-44e0-a6e6-dc517b24b6d7,7514,178,64574,64,42942,96631
7c3e29b4-754f-4ea7-9c02-7ecc59c06607,7505,178,63437,64,42065,95103
8af48bf2-daa7-49fd-aa35-d441d6bb27d0,7500,178,63332,64,41994,94955
7361a86b-3fa7-4bd4-b9cd-e8a17d20a677,7496,178,64326,64,42726,96275
b17a42e2-c839-4580-bc32-cef0d2f83e0c,7490,178,63594,64,42186,95291
0bcb2483-2279-4f89-9e25-9aaa6ed8c0a7,7495,178,63694,64,42254,95435
92613177-e01d-4913-b66e-e96394d8cdfe,7487,179,65731,64,43789,98138
ac1c2551-8e10-45fe-b7d6-cd345b176de1,7530,178,61787,64,40842,92935
66f78bc2-8cf7-4e43-8045-f3f2ff4df2cc,7520,178,64094,64,42570,95999
5a07ed8c-74e6-4a73-a63e-2fef339f9849,7501,178,63977,64,42470,95818
dcb9632b-a74c-41e8-9ee6-bfa9adb1fe81,7489,177,63418,64,42064,95055
01dc98ae-e9a4-4dbe-b9ad-79270bf61e9d,7514,179,64314,64,42734,96283
9b548977-2319-4fba-a882-cc8b09985270,7496,179,61466,64,40597,92462
730348ed-6af4-43cd-9443-76164c7fdcc9,7504,179,63795,64,42340,95579
28d06056-fce9-4d8f-8b41-29ba047a48ac,7496,178,65358,64,43495,97651
c7b9246b-3a0a-4515-9569-b47bf7e3fb89,7516,178,64118,64,42585,96027
3f1bb6d3-94c3-4b7d-9217-6e1866363e5f,7488,178,64398,64,42811,96359
aa446a24-18d8-4f40-a0b7-c9bd0264ea03,7486,178,63828,64,42361,95599
837ac6aa-2436-480f-888e-a7cdeb3fce73,7510,178,64822,64,43112,96958
